true_form	predicted_form	edit_distance	normalized_edit_distance	correct_chars	consonant_errors	vowel_errors	phonotactic_valid	char_error_rate	feature_distance	normalized_feature_distance	exact_match
adunatɪonɛm	ɐðunɐzɐʊ	9	0.8181818181818182	2	4	5	True	0.8181818181818182	4.75	0.08636363636363636	0
adʊŋkʊm	adunɣo	5	0.7142857142857143	2	3	2	True	0.7142857142857143	2.5999999999999996	0.07428571428571427	0
adunarɛ	aduna	2	0.2857142857142857	5	1	1	True	0.2857142857142857	2	0.05714285714285714	0
adurɛrɛ	aðuɾiɾ	5	0.7142857142857143	2	3	2	True	0.7142857142857143	2.85	0.08142857142857143	0
adwɛktɪonɛm	ɐðvesɐʊ	11	1.0	0	6	5	True	1.0	5.75	0.10454545454545454	0
adwɛnam	advɨnɐ	4	0.5714285714285714	3	2	2	True	0.5714285714285714	1.85	0.05285714285714286	0
adwɛnirɛ	avniʁ	5	0.625	3	3	2	True	0.625	3.75	0.09375	0
adwɛrbɪalɛm	adveʁβjal	7	0.6363636363636364	4	4	3	True	0.6363636363636364	4.7	0.08545454545454546	0
adwɛrsɪonɛm	ɐðvɨɾəzɐʊ	11	1.0	0	6	5	True	1.0	5.75	0.10454545454545454	0
adwɛrsari	aðβeɾzaɾ	7	0.7777777777777778	2	5	2	True	0.7777777777777778	3.85	0.08555555555555555	0
adwɛrtɛntɪam	ɐðvɨɾəðeɪŋzjɐ	13	1.0	1	7	4	True	1.0833333333333333	7.75	0.12916666666666668	0
adwɛrtɛrɛ	aveʁʤʁ	8	0.8888888888888888	1	5	3	True	0.8888888888888888	4.95	0.11	0
adwɔkatɪonɛm	aðβokaθjon	7	0.5833333333333334	5	4	3	True	0.5833333333333334	4.25	0.07083333333333333	0
adwɔkarɛ	avwe	6	0.75	2	3	3	True	0.75	4.7	0.11750000000000001	0
adwɔlwɛrɛ	avvolðʒere	7	0.7	3	3	3	False	0.7777777777777778	2.6500000000000004	0.05888888888888889	0
adytʊm	aʤtʊ	3	0.5	3	2	1	True	0.5	2.75	0.09166666666666666	0
aɪdɪkʊlam	eʤɣulɐ	8	0.8888888888888888	1	3	5	True	0.8888888888888888	4.85	0.10777777777777776	0
aɪdɪfɪkatɪonɛm	eʤfiɣɐzɐʊ	13	0.9285714285714286	1	5	8	True	0.9285714285714286	7.550000000000001	0.10785714285714287	0
aɪdɪfɪkarɛ	eʤfiɣaɹ	8	0.8	2	3	5	True	0.8	4.5	0.09	0
aɪdilɛm	ɨʤl	6	0.8571428571428571	1	2	4	True	0.8571428571428571	4.95	0.14142857142857143	0
aɪdilɪtatɛm	eðiliðad	8	0.7272727272727273	3	4	4	True	0.7272727272727273	4.0	0.07272727272727272	0
aɪɡrʊm	eɡro	4	0.6666666666666666	2	1	3	True	0.6666666666666666	2.2	0.07333333333333333	0
aɪɡyptɪakʊm	aθjaɣo	9	0.8181818181818182	2	5	4	True	0.8181818181818182	6.95	0.12636363636363637	0
aɪɡyptɪʊm	eðʒitsio	8	0.8888888888888888	1	3	5	False	0.8888888888888888	4.05	0.09	0
aɪmʊlatorɛm	emulatore	5	0.45454545454545453	6	1	4	True	0.45454545454545453	2.5999999999999996	0.047272727272727265	0
aɪmʊlatrikɛm	emulatritʃe	6	0.5	6	2	4	True	0.5	3.65	0.06083333333333333	0
aɪmʊlʊm	emyl	5	0.7142857142857143	2	1	4	True	0.7142857142857143	3.2	0.09142857142857143	0
aenɛʊm	ɛniʊ	4	0.6666666666666666	2	1	3	True	0.6666666666666666	2.4	0.08	0
aɪkwabɪlɪtatɛm	ekwɐβilidadɨ	10	0.7142857142857143	4	4	6	True	0.7142857142857143	3.85	0.055	0
aɪkwalɪtatɛm	iɣwalðad	8	0.6666666666666666	4	4	4	True	0.6666666666666666	5.25	0.0875	0
aɪkwanɪmɛm	ekwanime	5	0.5	5	1	4	True	0.5	2.2	0.044000000000000004	0
aɪkwanɪmɪtatɛm	ekwanimide	9	0.6428571428571429	5	3	6	True	0.6428571428571429	4.45	0.06357142857142857	0
aɪkwatɔrɪalɛm	ekwatoʁjal	7	0.5384615384615384	6	2	5	True	0.5384615384615384	4.5	0.06923076923076923	0
aɪkwɪlibrɪʊm	ekilibʁ	8	0.6666666666666666	4	3	5	True	0.6666666666666666	5.5	0.09166666666666666	0
aɪkwɪpararɛ	eɣibaɾaɾ	9	0.8181818181818182	2	5	4	True	0.8181818181818182	5.15	0.09363636363636364	0
aɪkwɪpɛrarɛ	ekibɐɾaɹ	9	0.8181818181818182	2	4	5	True	0.8181818181818182	4.9	0.0890909090909091	0
aɪkwɪsɔnʊm	ekwizono	7	0.7	3	2	5	True	0.7	2.45	0.049	0
aɪkwɪwalɛntɪam	ekivɐleɪŋzjɐ	12	0.8571428571428571	2	5	7	True	0.8571428571428571	6.8500000000000005	0.09785714285714286	0
aɪkwɪwalerɛ	eɣwivalere	6	0.5454545454545454	5	2	4	True	0.5454545454545454	1.95	0.035454545454545454	0
aɪkwɪwɔkatɪonɛm	eɣivuɣɐzɐʊ	15	1.0	0	7	8	True	1.0	7.750000000000001	0.10333333333333335	0
aɪkwɪwɔkarɛ	eɣwivoɣare	8	0.7272727272727273	3	3	5	True	0.7272727272727273	2.45	0.04454545454545455	0
aɪkwɔrɛʊm	eɣwoɾiʊ	7	0.7777777777777778	2	3	4	True	0.7777777777777778	3.7	0.08222222222222222	0
aɪkwʊm	eɣwo	5	0.8333333333333334	1	2	3	True	0.8333333333333334	2.7	0.09000000000000001	0
aɪram	eɾə	5	1.0	0	2	3	True	1.0	3.2	0.128	0
aɪrarɪʊm	erario	5	0.625	3	1	4	True	0.625	2.2	0.05500000000000001	0
aɪrɛʊm	ɛɾiʊ	5	0.8333333333333334	1	2	3	True	0.8333333333333334	3.0	0.1	0
aɛrɪʊm	eɾeo	6	1.0	0	2	4	True	1.0	3.0	0.1	0
aɛrɔmantiam	eʁomɑzi	9	0.8181818181818182	2	4	5	True	0.8181818181818182	5.15	0.09363636363636364	0
aɪrosʊm	erozo	5	0.7142857142857143	2	2	3	True	0.7142857142857143	2.45	0.07	0
aɪruɡɪnosʊm	rudʒʒinozo	9	0.8181818181818182	4	3	4	True	0.8181818181818182	5.05	0.09181818181818181	0
aɪruɡɪnɛm	rudʒinə	7	0.7777777777777778	3	2	4	True	0.7777777777777778	5.0	0.1111111111111111	0
aɪskʊlʊm	eskio	6	0.75	2	2	4	True	0.75	3.5999999999999996	0.09	0
aɪstatɛm	estate	4	0.5	4	1	3	True	0.5	2.2	0.05500000000000001	0
aɪstɪmabɪlɛm	stimabile	6	0.5	6	1	5	True	0.5	3.2	0.05333333333333334	0
aɪstɪmatɪonɛm	ʃtsmɐsɐʊ	11	0.8461538461538461	2	4	7	False	0.8461538461538461	7.300000000000001	0.11230769230769232	0
aɪstɪmatɪwatɛm	ʃʤmɐʤvɐ	13	0.9285714285714286	1	6	7	True	0.9285714285714286	8.9	0.12714285714285714	0
aɪstiwʊm	estsval	6	0.75	2	2	4	False	0.75	3.35	0.08375	0
aɪtatɛm	eta	5	0.7142857142857143	2	2	3	True	0.7142857142857143	4.0	0.11428571428571428	0
aɪtʰɛrɛm	edere	7	0.875	1	3	4	True	0.875	3.6500000000000004	0.09125000000000001	0
aɪtʰɛrɪʊm	edereo	8	0.8888888888888888	1	3	5	True	0.8888888888888888	3.6500000000000004	0.08111111111111112	0
aɪwʊm	ɛv	5	1.0	0	2	3	True	1.0	3.45	0.138	0
affɛktɪonɛm	afeɣzjo	8	0.7272727272727273	3	5	3	True	0.7272727272727273	6.2	0.11272727272727273	0
affɛktʊm	affetto	4	0.5	4	2	2	False	0.5	1.65	0.041249999999999995	0
affɪdɛntɪarɛ	afjanθaɾ	8	0.6666666666666666	4	4	4	True	0.6666666666666666	5.550000000000001	0.09250000000000001	0
affɪrmatɪonɛm	afiɾmaθjon	7	0.5384615384615384	6	4	3	True	0.5384615384615384	5.25	0.08076923076923077	0
affɪrmarɛ	affermare	2	0.2222222222222222	7	0	2	False	0.2222222222222222	0.19999999999999996	0.004444444444444444	0
afflɪktɪonɛm	afʎitsione	8	0.6666666666666666	5	4	3	False	0.6666666666666666	3.7	0.06166666666666667	0
affliɡɛrɛ	aʎiʒe	7	0.7777777777777778	2	5	2	True	0.7777777777777778	5.300000000000001	0.11777777777777779	0
afflarɛ	aʎa	5	0.7142857142857143	2	4	1	True	0.7142857142857143	4.6000000000000005	0.13142857142857145	0
afflʊɛntɪam	ɐʎweɪŋzjɐ	11	1.0	0	6	5	True	1.0	6.5	0.11818181818181818	0
afflʊɛrɛ	aʎuj	7	0.875	1	4	3	True	0.875	5.7	0.14250000000000002	0
afrɪkʊm	afɾiko	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.2	0.06285714285714286	0
aɡapen	aɣabe	3	0.5	3	3	0	True	0.5	2.0	0.06666666666666667	0
aɡarɪkʊm	aɡarik	3	0.375	5	1	2	True	0.375	2.0	0.05	0
aɡrʊm	aɣɾo	4	0.8	1	3	1	True	0.8	2.95	0.11800000000000001	0
aɡɡɛrɛm	ardʒine	6	0.8571428571428571	1	4	2	True	0.8571428571428571	4.15	0.11857142857142858	0
aɡɡlɔmɛrarɛ	aɡɡlomerare	3	0.2727272727272727	8	0	3	True	0.2727272727272727	0.3999999999999999	0.007272727272727271	0
aɡɡlutɪnarɛ	aɡlyʤne	7	0.6363636363636364	4	3	4	True	0.6363636363636364	5.1000000000000005	0.09272727272727274	0
aɡɡrawarɛ	aɡɡravare	2	0.2222222222222222	7	1	1	True	0.2222222222222222	0.44999999999999996	0.009999999999999998	0
aɡɡrɛdi	ɐɡɹɨʤɹ	6	0.8571428571428571	1	3	3	True	0.8571428571428571	3.6	0.10285714285714286	0
aɡɡrɛɡatɪonɛm	aɣɾeɣaθjon	9	0.6923076923076923	4	6	3	True	0.6923076923076923	6.95	0.10692307692307693	0
aɡɡrɛɡarɛ	aɡɡreɡare	2	0.2222222222222222	7	0	2	True	0.2222222222222222	0.3999999999999999	0.008888888888888887	0
aɡɪlɪtatɛm	adʒilida	8	0.8	3	4	3	True	0.8	4.8	0.096	0
aɡinam	aina	2	0.3333333333333333	4	2	0	True	0.3333333333333333	2	0.06666666666666667	0
aɡɪtatorɛm	axitaðoɾ	6	0.6	4	4	2	True	0.6	3.4	0.068	0
aɡɪtarɛ	aʒide	6	0.8571428571428571	1	3	3	True	0.8571428571428571	3.2	0.09142857142857143	0
aŋnatɪonɛm	aɡnaθjon	5	0.5	5	3	2	True	0.5	3.75	0.075	0
aŋnatʊm	ɐɡnatʊ	3	0.42857142857142855	4	2	1	True	0.42857142857142855	1.7	0.04857142857142857	0
aŋnɛllam	aɲɛl	5	0.625	3	4	1	True	0.625	4.25	0.10625	0
aŋnɛllʊm	aɲɛ	6	0.75	2	5	1	True	0.75	5.25	0.13125	0
aŋninʊm	aɲino	4	0.5714285714285714	3	3	1	True	0.5714285714285714	2.45	0.07	0
aŋnɪtɪonɛm	ɐɡnizɐʊ	9	0.9	1	4	5	True	0.9	4.8	0.096	0
aŋnomɛntʊm	aɡnomento	4	0.4	6	2	2	True	0.4	1.9	0.038	0
aŋnʊm	ɐɲʊ	4	0.8	1	3	1	True	0.8	2.45	0.098	0
aɡɛrɛ	adʒire	4	0.6666666666666666	2	1	2	True	0.8	2.15	0.086	0
aɡɔram	ɐɡuɾɐβɐβiɐmeɪŋðu	14	0.875	2	1	3	True	2.3333333333333335	11.35	0.3783333333333333	0
aɡrarɪʊm	aɡʁɛʁ	6	0.75	2	3	3	True	0.75	4.2	0.10500000000000001	0
aɡrɛllʊm	ɐɡɹɛlɐ	5	0.625	3	3	2	True	0.625	2.85	0.07125000000000001	0
aɡrɛstɛm	aɡreste	3	0.375	5	1	2	True	0.375	1.4	0.034999999999999996	0
aɡrimensorɛm	aɡrimensor	2	0.16666666666666666	10	1	1	True	0.16666666666666666	2	0.03333333333333333	0
alabastrʊm	alabastru	2	0.2	8	1	1	True	0.2	1.4	0.027999999999999997	0
alakrɛm	aleɣɾe	5	0.7142857142857143	2	3	2	True	0.7142857142857143	3.0999999999999996	0.08857142857142856	0
alakrɪtatɛm	alaɣɾiðað	7	0.6363636363636364	4	5	2	True	0.6363636363636364	4.5	0.08181818181818182	0
alapam	labatssa	6	0.75	3	2	1	False	1.0	4.5	0.15	0
alatʊm	alaðo	3	0.5	3	2	1	True	0.5	1.7	0.056666666666666664	0
alaʊdam	aʎodola	6	0.8571428571428571	3	2	2	True	0.8571428571428571	3.5	0.1	0
alaʊsam	alɔz	5	0.7142857142857143	2	2	3	True	0.7142857142857143	3.45	0.09857142857142857	0
albarɪʊm	ɑlveɪɾʊ	6	0.75	3	3	2	True	0.75	3.25	0.08125	0
albeskɛrɛ	alb	6	0.6666666666666666	3	3	3	True	0.6666666666666666	6	0.13333333333333333	0
albuɡɪnɛm	alβuxine	5	0.5555555555555556	4	3	2	True	0.5555555555555556	2.45	0.05444444444444445	0
albumɛn	alβina	5	0.7142857142857143	3	2	2	True	0.7142857142857143	3.0	0.08571428571428572	0
albʊrnʊm	ɑlbuɾənʊ	5	0.625	4	2	2	True	0.625	3.6	0.09	0
alkedɪnɛm	alθeðon	5	0.5555555555555556	4	3	2	True	0.5555555555555556	3.35	0.07444444444444445	0
alkɛm	alðʃe	3	0.6	2	2	1	True	0.6	2.7	0.10800000000000001	0
alkyɔnɛm	alθjo	6	0.75	2	3	3	True	0.75	4.5	0.1125	0
alɛam	alea	2	0.4	3	1	1	True	0.4	1.2	0.048	0
alɡorɛm	alɡore	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.2	0.03428571428571429	0
alɪenatɪonɛm	aljenaθjo	6	0.5	6	3	3	True	0.5	5.25	0.0875	0
alɪenɪɡɛnʊm	aljenixeno	6	0.5454545454545454	5	2	4	True	0.5454545454545454	2.9	0.05272727272727273	0
alɪenarɛ	alienare	2	0.25	6	0	2	True	0.25	0.19999999999999996	0.004999999999999999	0
alɪenʊm	ɐʎeɪʊ	5	0.7142857142857143	2	3	2	True	0.7142857142857143	3.2	0.09142857142857143	0
alɪkwɛm	ɑlɡeɪŋ	6	0.8571428571428571	1	3	3	True	0.8571428571428571	3.4000000000000004	0.09714285714285716	0
allakrɪmarɛ	aʎaɣrimare	5	0.45454545454545453	6	3	2	True	0.45454545454545453	2.7	0.049090909090909095	0
allatrarɛ	alətra	4	0.4444444444444444	5	2	2	True	0.4444444444444444	3.4	0.07555555555555556	0
allek	alidʃe	4	0.6666666666666666	3	2	0	True	0.8	3.25	0.13	0
allɛktarɛ	ajeta	6	0.6666666666666666	3	4	2	True	0.6666666666666666	4.7	0.10444444444444445	0
alleɡatɪonɛm	aleɡazjo	6	0.5	6	4	2	True	0.5	5.5	0.09166666666666666	0
allɛɡɛrɛ	aleɡa	5	0.625	3	2	3	True	0.625	3.6	0.09	0
alleɡɔrizzarɛ	aʎeɡoriðzzare	5	0.38461538461538464	9	2	2	False	0.38461538461538464	3.2	0.04923076923076923	0
allɛwɪarɛ	ɐliviaɹ	7	0.7777777777777778	2	3	4	True	0.7777777777777778	2.9	0.06444444444444444	0
allɛwarɛ	aʎevare	5	0.625	3	3	2	True	0.625	2.6500000000000004	0.06625	0
allɔkarɛ	aʎoɣare	5	0.625	3	3	2	True	0.625	2.7	0.0675	0
allɔkutɪonɛm	aʎoɣutsione	8	0.6666666666666666	5	4	3	False	0.6666666666666666	4.7	0.07833333333333334	0
alludɛrɛ	aʎudere	4	0.5	4	2	2	True	0.5	2.4000000000000004	0.06000000000000001	0
almʊm	almo	2	0.4	3	1	1	True	0.4	1.2	0.048	0
alnʊm	anin	3	0.6	2	2	1	True	0.6	1.65	0.066	0
alɛrɛ	ɐlimeɪŋtaɹ	9	0.9	1	1	3	True	1.8	6.1	0.244	0
alpʰabetʊm	alfaβeto	5	0.5	5	4	1	True	0.5	3.2	0.064	0
altarɛm	altare	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.2	0.03428571428571429	0
altɛrkatɪonɛm	alterkatsione	5	0.38461538461538464	9	1	3	False	0.38461538461538464	2.4	0.03692307692307692	0
altɛrkari	alderkare	3	0.3333333333333333	6	1	2	True	0.3333333333333333	0.44999999999999996	0.009999999999999998	0
altɛrnatɪonɛm	alternatsione	5	0.38461538461538464	9	1	3	False	0.38461538461538464	2.4	0.03692307692307692	0
altɛrnarɛ	alteɾnaɾ	4	0.4444444444444444	5	2	2	True	0.4444444444444444	2.6	0.05777777777777778	0
altɛrnʊm	alteɾno	4	0.5	4	2	2	True	0.5	2.4	0.06	0
altʰaɪam	aldea	5	0.625	3	3	2	True	0.625	3.25	0.08125	0
altɪssɪmʊm	altizimo	6	0.6	4	3	3	True	0.6	2.45	0.049	0
altɪtudɪnɛm	altituʤne	5	0.45454545454545453	6	2	3	True	0.45454545454545453	2.95	0.05363636363636364	0
alukɪnari	alysine	6	0.6666666666666666	3	2	4	True	0.6666666666666666	2.9	0.06444444444444444	0
alʊm	alœ	2	0.5	2	1	1	True	0.5	1.4	0.06999999999999999	0
alʊmnʊm	ɐlunʊ	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.6	0.07428571428571429	0
alwɛarɪʊm	alβeaɾjo	6	0.6666666666666666	3	3	3	True	0.6666666666666666	4.15	0.09222222222222223	0
alwɛʊm	alveo	4	0.6666666666666666	2	2	2	True	0.6666666666666666	1.65	0.055	0
alwʊm	alvo	3	0.6	2	2	1	True	0.6	1.45	0.057999999999999996	0
amabɪlɪtatɛm	amaβiliðad	7	0.5833333333333334	5	4	3	True	0.5833333333333334	3.5	0.058333333333333334	0
amalɡama	amalɡama	0	0.0	8	0	0	True	0.0	0	0.0	1
amantɛm	amant	2	0.2857142857142857	5	1	1	True	0.2857142857142857	2	0.05714285714285714	0
amanʊensɛm	amanuense	3	0.3	7	1	2	True	0.3	1.6	0.032	0
amarɪkarɛ	aməɾɨ	7	0.7777777777777778	2	3	4	True	0.7777777777777778	4.800000000000001	0.10666666666666669	0
amarɪtɪɛm	amaretssa	4	0.4444444444444444	5	1	3	False	0.4444444444444444	3.0	0.06666666666666667	0
amarɪtudɪnɛm	ameʁðym	9	0.75	3	4	5	True	0.75	6.15	0.10250000000000001	0
amarʊlɛntʊm	amarulento	4	0.36363636363636365	7	1	3	True	0.36363636363636365	1.7999999999999998	0.03272727272727272	0
amasɪʊm	amazio	4	0.5714285714285714	3	2	2	True	0.5714285714285714	1.45	0.041428571428571426	0
amatorɛm	amaðoɾ	4	0.5	4	3	1	True	0.5	2.9	0.0725	0
amatorɪʊm	ɐmɐðoɾjʊ	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.9	0.08666666666666667	0
ambaɡɛm	ɐmbaʒɨʃ	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.1	0.060000000000000005	0
ambɪɡwɪtatɛm	ambiɡwita	5	0.4166666666666667	7	2	3	True	0.4166666666666667	3.0	0.05	0
ambitʊm	ambito	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.2	0.03428571428571429	0
ambos	ambos	0	0.0	5	0	0	True	0.0	0	0.0	1
ambrɔsɪam	ambrɔzia	3	0.3333333333333333	6	2	1	True	0.3333333333333333	1.25	0.027777777777777776	0
ambʊlarɛ	bla	5	0.625	3	2	3	True	0.625	5	0.125	0
amɛntɛm	amende	4	0.5714285714285714	3	2	2	False	0.5714285714285714	1.65	0.04714285714285714	0
amɛntɪam	amentsa	3	0.375	5	1	2	False	0.375	2.2	0.05500000000000001	0
amɛntarɛ	ɐmeɪŋtaɹ	6	0.75	3	2	3	True	0.75	3.15	0.07875	0
amɛntʊm	amento	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.4	0.04	0
amɪtɛm	anda	5	0.8333333333333334	1	3	2	False	0.8333333333333334	2.9	0.09666666666666666	0
amɛtʰystam	ametsst	5	0.5	5	2	3	False	0.5	3.7	0.07400000000000001	0
amikam	amika	1	0.16666666666666666	5	1	0	True	0.16666666666666666	1	0.03333333333333333	0
amikalɛm	amikal	2	0.25	6	1	1	True	0.25	2	0.05	0
amikɪtɪam	amitʃitsia	6	0.6	5	2	2	False	0.6666666666666666	3.25	0.07222222222222222	0
amɪktʊm	ɐmitʊ	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.2	0.06285714285714286	0
amnɛm	aniɣol	5	0.8333333333333334	2	2	1	True	1.0	2.85	0.114	0
amarɛ	amare	1	0.2	4	0	1	True	0.2	0.19999999999999996	0.007999999999999998	0
amɔɪnɪtatɛm	amenita	6	0.5454545454545454	5	2	4	True	0.5454545454545454	4.0	0.07272727272727272	0
amɔɪnʊm	amɛno	4	0.5714285714285714	3	1	3	True	0.5714285714285714	2.4	0.06857142857142857	0
amɔwerɛ	amovibil	6	0.75	2	2	3	True	0.8571428571428571	1.95	0.055714285714285716	0
ampʰɪbrakʰyn	amfiβɾako	8	0.6666666666666666	4	6	2	True	0.6666666666666666	5.4	0.09000000000000001	0
amplɪfɪkatɪonɛm	ɑblifiɣasjo	11	0.7333333333333333	4	6	5	True	0.7333333333333333	6.2	0.08266666666666667	0
amplɪfɪkarɛ	ɐmblifikaɹ	6	0.5454545454545454	5	2	4	True	0.5454545454545454	1.7	0.030909090909090907	0
amplɪtudɪnɛm	ɑblidyd	10	0.8333333333333334	2	5	5	True	0.8333333333333334	5.9	0.09833333333333334	0
amplʊm	amplu	2	0.3333333333333333	4	1	1	True	0.3333333333333333	1.4	0.04666666666666666	0
ampʊllam	ampoʎa	4	0.5	4	3	1	True	0.5	3.2	0.08	0
amʊrkam	morɣia	5	0.7142857142857143	3	2	2	True	0.7142857142857143	3.1	0.08857142857142858	0
amyɡdalʊm	miɡdala	4	0.4444444444444444	5	1	3	True	0.4444444444444444	2.8	0.06222222222222222	0
anakʰrɔnɪsmʊm	anakronizmo	6	0.46153846153846156	7	3	3	True	0.46153846153846156	2.45	0.03769230769230769	0
analɛm	anale	2	0.3333333333333333	4	1	1	True	0.3333333333333333	1.2	0.04	0
analysɛm	analiziz	4	0.5	4	2	2	True	0.5	1.15	0.028749999999999998	0
anarkʰɪam	anarkia	3	0.3333333333333333	6	2	1	True	0.3333333333333333	2.0	0.044444444444444446	0
anatɛm	anatra	2	0.3333333333333333	4	1	1	True	0.3333333333333333	2.0	0.06666666666666667	0
aŋkɪpɪtɛm	ɐŋzibiðɨ	8	0.8888888888888888	1	4	4	True	0.8888888888888888	3.1	0.06888888888888889	0
anɛmonen	anɛmon	2	0.25	6	1	1	True	0.25	2	0.05	0
anetʰʊm	aneto	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.2	0.06285714285714286	0
aŋɡarɪam	aŋɡeria	3	0.375	5	1	2	True	0.375	1.4	0.034999999999999996	0
aŋɡɛlɪkʊm	ɑʒelik	7	0.7777777777777778	2	3	4	True	0.7777777777777778	4.15	0.09222222222222223	0
aŋɡlensɛm	iŋɡleze	5	0.5555555555555556	4	3	2	True	0.5555555555555556	2.8499999999999996	0.06333333333333332	0
aŋɡorɛm	aŋɡoɾ	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.4	0.06857142857142857	0
aŋɡʊlarɛm	aŋɡulaɾ	4	0.4444444444444444	5	2	2	True	0.4444444444444444	2.8	0.06222222222222222	0
aŋɡʊstɪam	aŋɡoxa	5	0.5555555555555556	4	3	2	True	0.5555555555555556	3.45	0.07666666666666667	0
aŋɡʊstarɛ	ɨŋɡda	6	0.6666666666666666	3	3	3	True	0.6666666666666666	4.65	0.10333333333333335	0
aŋɡʊstʊm	aŋɡdo	5	0.625	3	3	2	True	0.625	3.45	0.08625000000000001	0
anhelɪtʊm	aljento	6	0.6666666666666666	3	4	2	True	0.6666666666666666	3.45	0.07666666666666667	0
anhelarɛ	anela	3	0.375	5	2	1	True	0.375	3	0.075	0
anɪmal	animal	1	0.16666666666666666	5	0	1	True	0.16666666666666666	0.0	0.0	0
anɪmalkʊlʊm	animalkulo	4	0.36363636363636365	7	1	3	True	0.36363636363636365	1.6	0.02909090909090909	0
anɪmosʊm	animozide	5	0.5555555555555556	4	2	2	True	0.625	2.15	0.05375	0
anɪmʊm	animo	3	0.5	3	1	2	True	0.5	1.2	0.04	0
anisʊm	anis	2	0.3333333333333333	4	1	1	True	0.3333333333333333	2	0.06666666666666667	0
annalɛm	anale	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.2	0.06285714285714286	0
annɛksʊm	aneɡza	6	0.75	2	4	2	True	0.75	3.55	0.08875	0
annɪkʊlʊm	ɐneʎʊ	7	0.7777777777777778	2	4	3	True	0.7777777777777778	4.800000000000001	0.10666666666666669	0
annɪhɪlatɪonɛm	aniɣilatsione	8	0.5714285714285714	7	3	4	False	0.5714285714285714	3.7	0.05285714285714286	0
annɪhɪlarɛ	aniɣilare	5	0.5	5	2	3	True	0.5	1.7	0.034	0
annonam	anɔn	4	0.5714285714285714	3	2	2	True	0.5714285714285714	3.0	0.08571428571428572	0
annonarɪʊm	anonario	4	0.4	6	2	2	True	0.4	2.2	0.044000000000000004	0
annosɪtatɛm	anozita	6	0.5454545454545454	5	4	2	True	0.5454545454545454	4.25	0.07727272727272727	0
annosʊm	ɐnozʊ	4	0.5714285714285714	3	3	1	True	0.5714285714285714	2.45	0.07	0
annɔtatɪonɛm	anotatsione	6	0.5	7	2	3	False	0.5	3.2	0.05333333333333334	0
annotɪnʊm	noaden	7	0.7777777777777778	3	3	3	True	0.7777777777777778	4.3	0.09555555555555555	0
annullarɛ	anuʎa	5	0.5555555555555556	4	4	1	True	0.5555555555555556	4.6000000000000005	0.10222222222222223	0
annʊmɛrarɛ	noverare	6	0.6	4	2	4	True	0.6	2.8500000000000005	0.05700000000000001	0
annuntɪarɛ	anundʃare	4	0.4	6	2	2	False	0.4	2.45	0.049	0
annʊʊm	anwo	4	0.6666666666666666	2	2	2	True	0.6666666666666666	2.7	0.09000000000000001	0
anodynɔn	anoʤno	4	0.5	4	2	2	True	0.5	2.75	0.06875	0
anomalɔn	anɔmalo	3	0.375	5	1	2	True	0.375	1.0	0.025	0
anormalʊm	anormal	2	0.2222222222222222	7	1	1	False	0.2222222222222222	2	0.044444444444444446	0
ansam	ansa	1	0.2	4	1	0	True	0.2	1	0.04	0
ansɛrɛm	ansaɾ	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.8	0.08	0
ansɛrinʊm	ɐŋzɨɾinʊ	6	0.6666666666666666	3	4	2	True	0.6666666666666666	3.35	0.07444444444444445	0
ansʊlam	azola	4	0.5714285714285714	3	3	1	True	0.5714285714285714	2.45	0.07	0
antas	anta	1	0.2	4	1	0	True	0.2	1	0.04	0
antɛkedɛrɛ	andedʃedere	6	0.5454545454545454	5	2	3	False	0.6	2.3499999999999996	0.04699999999999999	0
antɛkɛssorɛm	andedʃessore	7	0.5833333333333334	6	3	3	False	0.5833333333333334	3.3499999999999996	0.055833333333333325	0
antɛmuralɛ	andemurale	3	0.3	7	1	2	False	0.3	0.6499999999999999	0.012999999999999998	0
antɛnatʊm	antenato	3	0.3333333333333333	6	1	2	True	0.3333333333333333	1.4	0.03111111111111111	0
antɛnnam	ɑden	7	0.875	1	4	3	True	0.875	4.65	0.11625	0
antɛponɛrɛ	ɑdeboze	9	0.9	1	5	4	True	0.9	4.35	0.087	0
antɛwɛnirɛ	andeβeniɾ	6	0.6	4	3	3	False	0.6	2.8	0.055999999999999994	0
antɪkɪparɛ	ɑʤzibe	10	1.0	0	5	5	True	1.0	5.9	0.11800000000000001	0
antɪrrhinɔn	anʤrrino	5	0.45454545454545453	6	3	2	True	0.45454545454545453	3.5	0.06363636363636363	0
antɪstɪtɛm	antiste	5	0.5	5	2	3	True	0.5	3.0	0.06	0
antɪtʰɛtɔn	anʤdedo	8	0.8	2	5	3	True	0.8	4.2	0.084	0
